transaction_date,month_name,Month_id,day_name,day_Number,trans_count,product_sold,product_category,product_detail,product_type,store_location,time_bucket,total_revenue
2023-05-11,May,2023-05,Thu,5,3,3,Tea,Traditional Blend Chai Rg,Brewed Chai tea,Astoria,Morning,12.50
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,Lower Manhattan,Morning,11.25
2023-05-11,May,2023-05,Thu,5,1,1,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,Astoria,Morning,7.50
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,Astoria,Morning,5.00
2023-05-11,May,2023-05,Thu,5,2,2,Bakery,Ginger Scone,Scone,Lower Manhattan,Morning,6.50
2023-05-11,May,2023-05,Thu,5,2,2,Bakery,Ginger Biscotti,Biscotti,Astoria,Morning,7.00
2023-05-11,May,2023-05,Thu,5,3,3,Tea,Earl Grey Lg,Brewed Black tea,Astoria,Morning,15.00
2023-05-11,May,2023-05,Thu,5,3,3,Bakery,Chocolate Chip Biscotti,Biscotti,Lower Manhattan,Morning,10.50
2023-05-11,May,2023-05,Thu,5,2,2,Tea,Lemon Grass Rg,Brewed herbal tea,Hell's Kitchen,Morning,10.00
2023-05-11,May,2023-05,Thu,5,6,6,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,Hell's Kitchen,Morning,33.75
2023-05-11,May,2023-05,Thu,5,2,2,Tea,English Breakfast Rg,Brewed Black tea,Lower Manhattan,Morning,7.50
2023-05-11,May,2023-05,Thu,5,5,5,Coffee,Our Old Time Diner Blend Sm,Drip coffee,Astoria,Morning,14.00
2023-05-11,May,2023-05,Thu,5,2,2,Tea,Earl Grey Lg,Brewed Black tea,Hell's Kitchen,Morning,9.00
2023-05-11,May,2023-05,Thu,5,5,5,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,Hell's Kitchen,Morning,17.50
2023-05-11,May,2023-05,Thu,5,3,3,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,Hell's Kitchen,Morning,15.30
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,Astoria,Morning,4.00
2023-05-11,May,2023-05,Thu,5,5,5,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,Astoria,Morning,21.70
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Almond Croissant,Pastry,Astoria,Morning,3.75
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,Astoria,Morning,15.50
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Croissant,Pastry,Hell's Kitchen,Morning,3.50
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,Astoria,Morning,7.35
2023-05-11,May,2023-05,Thu,5,1,1,Branded,I Need My Bean! T-shirt,Clothing,Astoria,Morning,28.00
2023-05-11,May,2023-05,Thu,5,5,5,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,Hell's Kitchen,Morning,22.50
2023-05-11,May,2023-05,Thu,5,9,9,Coffee,Brazilian Sm,Organic brewed coffee,Hell's Kitchen,Morning,33.00
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Ethiopia Lg,Gourmet brewed coffee,Lower Manhattan,Morning,3.50
2023-05-11,May,2023-05,Thu,5,1,1,Coffee beans,Ethiopia,Gourmet Beans,Lower Manhattan,Morning,21.00
2023-05-11,May,2023-05,Thu,5,4,4,Tea,English Breakfast Lg,Brewed Black tea,Lower Manhattan,Morning,12.00
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Croissant,Pastry,Lower Manhattan,Morning,3.50
2023-05-11,May,2023-05,Thu,5,7,7,Tea,English Breakfast Lg,Brewed Black tea,Hell's Kitchen,Morning,33.00
2023-05-11,May,2023-05,Thu,5,1,1,Loose Tea,Morning Sunrise Chai,Chai tea,Lower Manhattan,Morning,9.50
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Latte Rg,Barista Espresso,Lower Manhattan,Morning,12.75
2023-05-11,May,2023-05,Thu,5,3,3,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,Hell's Kitchen,Morning,15.50
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Brazilian Rg,Organic brewed coffee,Hell's Kitchen,Morning,9.00
2023-05-11,May,2023-05,Thu,5,6,6,Tea,Lemon Grass Rg,Brewed herbal tea,Astoria,Morning,22.50
2023-05-11,May,2023-05,Thu,5,2,2,Bakery,Scottish Cream Scone ,Scone,Astoria,Morning,9.00
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Cappuccino,Barista Espresso,Lower Manhattan,Morning,7.50
2023-05-11,May,2023-05,Thu,5,2,2,Tea,English Breakfast Lg,Brewed Black tea,Astoria,Morning,12.00
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Ethiopia Lg,Gourmet brewed coffee,Astoria,Morning,10.50
2023-05-11,May,2023-05,Thu,5,3,3,Tea,Peppermint Lg,Brewed herbal tea,Hell's Kitchen,Morning,15.00
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Brazilian Rg,Organic brewed coffee,Astoria,Morning,9.00
2023-05-11,May,2023-05,Thu,5,2,2,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,Lower Manhattan,Morning,10.20
2023-05-11,May,2023-05,Thu,5,3,3,Flavours,Chocolate syrup,Regular syrup,Hell's Kitchen,Morning,4.00
2023-05-11,May,2023-05,Thu,5,3,3,Tea,Peppermint Lg,Brewed herbal tea,Astoria,Morning,12.00
2023-05-11,May,2023-05,Thu,5,1,1,Coffee beans,Organic Decaf Blend,Organic Beans,Astoria,Morning,22.50
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Espresso shot,Barista Espresso,Hell's Kitchen,Morning,3.00
2023-05-11,May,2023-05,Thu,5,5,5,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,Astoria,Morning,24.50
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Cappuccino,Barista Espresso,Astoria,Morning,7.50
2023-05-11,May,2023-05,Thu,5,3,3,Flavours,Hazelnut syrup,Regular syrup,Astoria,Morning,3.20
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Brazilian Sm,Organic brewed coffee,Astoria,Morning,8.80
2023-05-11,May,2023-05,Thu,5,1,1,Loose Tea,Spicy Eye Opener Chai,Chai tea,Astoria,Morning,10.95
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Brazilian Lg,Organic brewed coffee,Astoria,Morning,14.00
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Latte Rg,Barista Espresso,Astoria,Morning,17.00
2023-05-11,May,2023-05,Thu,5,2,2,Tea,Serenity Green Tea Rg,Brewed Green tea,Astoria,Morning,10.00
2023-05-11,May,2023-05,Thu,5,3,3,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,Lower Manhattan,Morning,14.00
2023-05-11,May,2023-05,Thu,5,2,2,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,Hell's Kitchen,Morning,13.50
2023-05-11,May,2023-05,Thu,5,1,1,Loose Tea,Earl Grey,Black tea,Hell's Kitchen,Morning,8.95
2023-05-11,May,2023-05,Thu,5,1,1,Coffee beans,Primo Espresso Roast,Espresso Beans,Hell's Kitchen,Morning,20.45
2023-05-11,May,2023-05,Thu,5,1,1,Loose Tea,Lemon Grass,Herbal tea,Hell's Kitchen,Morning,8.95
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Latte,Barista Espresso,Astoria,Morning,11.25
2023-05-11,May,2023-05,Thu,5,1,1,Loose Tea,Morning Sunrise Chai,Chai tea,Astoria,Morning,9.50
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,Hell's Kitchen,Morning,4.90
2023-05-11,May,2023-05,Thu,5,2,2,Bakery,Cranberry Scone,Scone,Astoria,Morning,6.50
2023-05-11,May,2023-05,Thu,5,1,1,Coffee beans,Brazilian - Organic,Organic Beans,Hell's Kitchen,Morning,18.00
2023-05-11,May,2023-05,Thu,5,4,4,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,Lower Manhattan,Morning,24.80
2023-05-11,May,2023-05,Thu,5,1,1,Coffee beans,Guatemalan Sustainably Grown,Green beans,Hell's Kitchen,Morning,10.00
2023-05-11,May,2023-05,Thu,5,2,2,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,Hell's Kitchen,Morning,12.00
2023-05-11,May,2023-05,Thu,5,1,1,Coffee beans,Jamacian Coffee River,Premium Beans,Hell's Kitchen,Morning,19.75
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,Hell's Kitchen,Morning,2.00
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Hazelnut Biscotti,Biscotti,Astoria,Morning,3.25
2023-05-11,May,2023-05,Thu,5,1,1,Packaged Chocolate,Chili Mayan,Drinking Chocolate,Hell's Kitchen,Morning,13.33
2023-05-11,May,2023-05,Thu,5,1,1,Coffee beans,Civet Cat,Premium Beans,Hell's Kitchen,Morning,45.00
2023-05-11,May,2023-05,Thu,5,1,1,Coffee beans,Our Old Time Diner Blend,House blend Beans,Lower Manhattan,Morning,18.00
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Ginger Scone,Scone,Astoria,Morning,3.25
2023-05-11,May,2023-05,Thu,5,1,1,Tea,Traditional Blend Chai Rg,Brewed Chai tea,Lower Manhattan,Afternoon,5.00
2023-05-11,May,2023-05,Thu,5,2,2,Tea,Peppermint Lg,Brewed herbal tea,Lower Manhattan,Afternoon,12.00
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Latte,Barista Espresso,Lower Manhattan,Afternoon,11.25
2023-05-11,May,2023-05,Thu,5,4,4,Flavours,Sugar Free Vanilla syrup,Sugar free syrup,Lower Manhattan,Afternoon,8.00
2023-05-11,May,2023-05,Thu,5,3,3,Bakery,Hazelnut Biscotti,Biscotti,Lower Manhattan,Afternoon,9.75
2023-05-11,May,2023-05,Thu,5,2,2,Tea,Peppermint Rg,Brewed herbal tea,Hell's Kitchen,Afternoon,7.50
2023-05-11,May,2023-05,Thu,5,5,5,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,Astoria,Afternoon,17.50
2023-05-11,May,2023-05,Thu,5,2,2,Bakery,Scottish Cream Scone ,Scone,Astoria,Afternoon,9.00
2023-05-11,May,2023-05,Thu,5,2,2,Tea,Peppermint Lg,Brewed herbal tea,Hell's Kitchen,Afternoon,6.00
2023-05-11,May,2023-05,Thu,5,2,2,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,Lower Manhattan,Afternoon,9.00
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Oatmeal Scone,Scone,Lower Manhattan,Afternoon,3.00
2023-05-11,May,2023-05,Thu,5,4,4,Coffee,Brazilian Rg,Organic brewed coffee,Lower Manhattan,Afternoon,12.00
2023-05-11,May,2023-05,Thu,5,1,1,Tea,Lemon Grass Rg,Brewed herbal tea,Lower Manhattan,Afternoon,2.50
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Ethiopia Rg,Gourmet brewed coffee,Lower Manhattan,Afternoon,15.00
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Ethiopia Rg,Gourmet brewed coffee,Hell's Kitchen,Afternoon,6.00
2023-05-11,May,2023-05,Thu,5,2,2,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,Hell's Kitchen,Afternoon,10.50
2023-05-11,May,2023-05,Thu,5,3,3,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,Lower Manhattan,Afternoon,23.75
2023-05-11,May,2023-05,Thu,5,4,4,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,Lower Manhattan,Afternoon,17.50
2023-05-11,May,2023-05,Thu,5,3,3,Tea,Peppermint Rg,Brewed herbal tea,Lower Manhattan,Afternoon,10.00
2023-05-11,May,2023-05,Thu,5,2,2,Tea,Serenity Green Tea Lg,Brewed Green tea,Lower Manhattan,Afternoon,9.00
2023-05-11,May,2023-05,Thu,5,2,2,Bakery,Scottish Cream Scone ,Scone,Lower Manhattan,Afternoon,9.00
2023-05-11,May,2023-05,Thu,5,2,2,Tea,Lemon Grass Rg,Brewed herbal tea,Astoria,Afternoon,7.50
2023-05-11,May,2023-05,Thu,5,3,3,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,Astoria,Afternoon,12.75
2023-05-11,May,2023-05,Thu,5,1,1,Loose Tea,Spicy Eye Opener Chai,Chai tea,Astoria,Afternoon,10.95
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Brazilian Lg,Organic brewed coffee,Astoria,Afternoon,7.00
2023-05-11,May,2023-05,Thu,5,1,1,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,Hell's Kitchen,Afternoon,4.00
2023-05-11,May,2023-05,Thu,5,5,5,Coffee,Our Old Time Diner Blend Rg,Drip coffee,Hell's Kitchen,Afternoon,22.50
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Cappuccino,Barista Espresso,Hell's Kitchen,Afternoon,15.00
2023-05-11,May,2023-05,Thu,5,3,3,Flavours,Chocolate syrup,Regular syrup,Hell's Kitchen,Afternoon,3.20
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Ethiopia Rg,Gourmet brewed coffee,Astoria,Afternoon,6.00
2023-05-11,May,2023-05,Thu,5,5,5,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,Lower Manhattan,Afternoon,12.25
2023-05-11,May,2023-05,Thu,5,3,3,Tea,Serenity Green Tea Rg,Brewed Green tea,Hell's Kitchen,Afternoon,15.00
2023-05-11,May,2023-05,Thu,5,8,8,Tea,Lemon Grass Lg,Brewed herbal tea,Hell's Kitchen,Afternoon,39.00
2023-05-11,May,2023-05,Thu,5,1,1,Branded,I Need My Bean! Diner mug,Housewares,Hell's Kitchen,Afternoon,12.00
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,Lower Manhattan,Afternoon,8.00
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Ginger Biscotti,Biscotti,Lower Manhattan,Afternoon,3.50
2023-05-11,May,2023-05,Thu,5,2,2,Tea,English Breakfast Lg,Brewed Black tea,Hell's Kitchen,Afternoon,9.00
2023-05-11,May,2023-05,Thu,5,4,4,Bakery,Oatmeal Scone,Scone,Hell's Kitchen,Afternoon,12.00
2023-05-11,May,2023-05,Thu,5,3,3,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,Hell's Kitchen,Afternoon,15.00
2023-05-11,May,2023-05,Thu,5,4,4,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,Lower Manhattan,Afternoon,20.40
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Our Old Time Diner Blend Rg,Drip coffee,Astoria,Afternoon,5.00
2023-05-11,May,2023-05,Thu,5,3,3,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,Astoria,Afternoon,18.60
2023-05-11,May,2023-05,Thu,5,3,3,Bakery,Chocolate Croissant,Pastry,Astoria,Afternoon,11.25
2023-05-11,May,2023-05,Thu,5,2,2,Tea,Traditional Blend Chai Lg,Brewed Chai tea,Astoria,Afternoon,12.00
2023-05-11,May,2023-05,Thu,5,3,3,Bakery,Hazelnut Biscotti,Biscotti,Astoria,Afternoon,9.75
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,Lower Manhattan,Afternoon,5.00
2023-05-11,May,2023-05,Thu,5,6,6,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,Hell's Kitchen,Afternoon,22.95
2023-05-11,May,2023-05,Thu,5,2,2,Bakery,Cranberry Scone,Scone,Hell's Kitchen,Afternoon,6.50
2023-05-11,May,2023-05,Thu,5,5,5,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,Hell's Kitchen,Afternoon,16.00
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Latte,Barista Espresso,Hell's Kitchen,Afternoon,11.25
2023-05-11,May,2023-05,Thu,5,3,3,Tea,Lemon Grass Lg,Brewed herbal tea,Astoria,Afternoon,15.00
2023-05-11,May,2023-05,Thu,5,1,1,Branded,I Need My Bean! T-shirt,Clothing,Astoria,Afternoon,28.00
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Ginger Biscotti,Biscotti,Astoria,Afternoon,3.50
2023-05-11,May,2023-05,Thu,5,1,1,Tea,English Breakfast Rg,Brewed Black tea,Astoria,Afternoon,2.50
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Ethiopia Sm,Gourmet brewed coffee,Lower Manhattan,Afternoon,4.40
2023-05-11,May,2023-05,Thu,5,1,1,Tea,Lemon Grass Rg,Brewed herbal tea,Hell's Kitchen,Afternoon,5.00
2023-05-11,May,2023-05,Thu,5,4,4,Coffee,Ethiopia Lg,Gourmet brewed coffee,Hell's Kitchen,Afternoon,21.00
2023-05-11,May,2023-05,Thu,5,2,2,Packaged Chocolate,Sustainably Grown Organic,Organic Chocolate,Hell's Kitchen,Afternoon,15.20
2023-05-11,May,2023-05,Thu,5,7,7,Tea,English Breakfast Lg,Brewed Black tea,Lower Manhattan,Afternoon,27.00
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Our Old Time Diner Blend Sm,Drip coffee,Hell's Kitchen,Afternoon,6.00
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Espresso shot,Barista Espresso,Hell's Kitchen,Afternoon,9.00
2023-05-11,May,2023-05,Thu,5,2,2,Flavours,Sugar Free Vanilla syrup,Sugar free syrup,Hell's Kitchen,Afternoon,3.20
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Ethiopia Sm,Gourmet brewed coffee,Hell's Kitchen,Afternoon,11.00
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Ouro Brasileiro shot,Barista Espresso,Hell's Kitchen,Afternoon,6.00
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,Astoria,Afternoon,10.00
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Brazilian Sm,Organic brewed coffee,Lower Manhattan,Afternoon,2.20
2023-05-11,May,2023-05,Thu,5,1,1,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,Lower Manhattan,Afternoon,3.10
2023-05-11,May,2023-05,Thu,5,1,1,Loose Tea,Traditional Blend Chai,Chai tea,Lower Manhattan,Afternoon,8.95
2023-05-11,May,2023-05,Thu,5,3,3,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,Astoria,Afternoon,16.00
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Cappuccino Lg,Barista Espresso,Astoria,Afternoon,4.25
2023-05-11,May,2023-05,Thu,5,5,5,Flavours,Hazelnut syrup,Regular syrup,Astoria,Afternoon,6.40
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,Hell's Kitchen,Afternoon,10.00
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Ethiopia Sm,Gourmet brewed coffee,Astoria,Afternoon,6.60
2023-05-11,May,2023-05,Thu,5,4,4,Coffee,Latte Rg,Barista Espresso,Astoria,Afternoon,29.75
2023-05-11,May,2023-05,Thu,5,4,4,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,Lower Manhattan,Afternoon,30.00
2023-05-11,May,2023-05,Thu,5,4,4,Coffee,Espresso shot,Barista Espresso,Astoria,Afternoon,18.00
2023-05-11,May,2023-05,Thu,5,3,3,Flavours,Carmel syrup,Regular syrup,Astoria,Afternoon,3.20
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Latte Rg,Barista Espresso,Hell's Kitchen,Afternoon,25.50
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Cappuccino,Barista Espresso,Lower Manhattan,Afternoon,15.00
2023-05-11,May,2023-05,Thu,5,3,3,Flavours,Hazelnut syrup,Regular syrup,Lower Manhattan,Afternoon,5.60
2023-05-11,May,2023-05,Thu,5,1,1,Loose Tea,Serenity Green Tea,Green tea,Lower Manhattan,Afternoon,9.25
2023-05-11,May,2023-05,Thu,5,1,1,Coffee beans,Brazilian - Organic,Organic Beans,Hell's Kitchen,Afternoon,18.00
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Jumbo Savory Scone,Scone,Lower Manhattan,Afternoon,3.75
2023-05-11,May,2023-05,Thu,5,2,2,Bakery,Chocolate Croissant,Pastry,Hell's Kitchen,Afternoon,7.50
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Brazilian Sm,Organic brewed coffee,Hell's Kitchen,Afternoon,4.40
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Ethiopia Lg,Gourmet brewed coffee,Astoria,Afternoon,10.50
2023-05-11,May,2023-05,Thu,5,1,1,Tea,Serenity Green Tea Lg,Brewed Green tea,Hell's Kitchen,Afternoon,3.00
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,Lower Manhattan,Afternoon,12.00
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Croissant,Pastry,Lower Manhattan,Afternoon,3.50
2023-05-11,May,2023-05,Thu,5,3,3,Flavours,Carmel syrup,Regular syrup,Hell's Kitchen,Afternoon,3.20
2023-05-11,May,2023-05,Thu,5,3,3,Tea,Traditional Blend Chai Rg,Brewed Chai tea,Astoria,Afternoon,10.00
2023-05-11,May,2023-05,Thu,5,1,1,Tea,Earl Grey Rg,Brewed Black tea,Lower Manhattan,Afternoon,5.00
2023-05-11,May,2023-05,Thu,5,3,3,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,Lower Manhattan,Afternoon,15.00
2023-05-11,May,2023-05,Thu,5,1,1,Flavours,Chocolate syrup,Regular syrup,Astoria,Afternoon,1.60
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Chocolate Chip Biscotti,Biscotti,Astoria,Afternoon,3.50
2023-05-11,May,2023-05,Thu,5,2,2,Tea,Earl Grey Lg,Brewed Black tea,Hell's Kitchen,Afternoon,9.00
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Brazilian Lg,Organic brewed coffee,Lower Manhattan,Afternoon,7.00
2023-05-11,May,2023-05,Thu,5,2,2,Flavours,Sugar Free Vanilla syrup,Sugar free syrup,Astoria,Afternoon,2.40
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Cranberry Scone,Scone,Astoria,Afternoon,3.25
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Our Old Time Diner Blend Lg,Drip coffee,Astoria,Afternoon,15.00
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Our Old Time Diner Blend Lg,Drip coffee,Lower Manhattan,Afternoon,12.00
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,Astoria,Afternoon,6.20
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,Hell's Kitchen,Afternoon,15.00
2023-05-11,May,2023-05,Thu,5,2,2,Tea,Earl Grey Lg,Brewed Black tea,Astoria,Afternoon,12.00
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Scottish Cream Scone ,Scone,Hell's Kitchen,Afternoon,4.50
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Cappuccino,Barista Espresso,Astoria,Afternoon,11.25
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Brazilian Rg,Organic brewed coffee,Hell's Kitchen,Afternoon,6.00
2023-05-11,May,2023-05,Thu,5,2,2,Bakery,Ginger Scone,Scone,Lower Manhattan,Afternoon,6.50
2023-05-11,May,2023-05,Thu,5,1,1,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,Astoria,Afternoon,2.50
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Espresso shot,Barista Espresso,Lower Manhattan,Afternoon,9.00
2023-05-11,May,2023-05,Thu,5,1,1,Flavours,Chocolate syrup,Regular syrup,Lower Manhattan,Afternoon,2.40
2023-05-11,May,2023-05,Thu,5,2,2,Tea,Peppermint Rg,Brewed herbal tea,Astoria,Afternoon,7.50
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Our Old Time Diner Blend Rg,Drip coffee,Lower Manhattan,Afternoon,5.00
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,Hell's Kitchen,Afternoon,4.90
2023-05-11,May,2023-05,Thu,5,1,1,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,Hell's Kitchen,Afternoon,2.50
2023-05-11,May,2023-05,Thu,5,1,1,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,Hell's Kitchen,Afternoon,3.10
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,Lower Manhattan,Afternoon,9.30
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Latte Rg,Barista Espresso,Lower Manhattan,Afternoon,12.75
2023-05-11,May,2023-05,Thu,5,1,1,Tea,Traditional Blend Chai Lg,Brewed Chai tea,Hell's Kitchen,Afternoon,3.00
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Our Old Time Diner Blend Lg,Drip coffee,Hell's Kitchen,Afternoon,6.00
2023-05-11,May,2023-05,Thu,5,1,1,Tea,Serenity Green Tea Rg,Brewed Green tea,Astoria,Afternoon,5.00
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,Astoria,Afternoon,12.00
2023-05-11,May,2023-05,Thu,5,1,1,Tea,Traditional Blend Chai Rg,Brewed Chai tea,Hell's Kitchen,Afternoon,2.50
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Brazilian Sm,Organic brewed coffee,Astoria,Afternoon,4.40
2023-05-11,May,2023-05,Thu,5,1,1,Tea,Serenity Green Tea Lg,Brewed Green tea,Astoria,Afternoon,6.00
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,Hell's Kitchen,Afternoon,6.00
2023-05-11,May,2023-05,Thu,5,1,1,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,Lower Manhattan,Afternoon,7.00
2023-05-11,May,2023-05,Thu,5,1,1,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,Lower Manhattan,Afternoon,4.00
2023-05-11,May,2023-05,Thu,5,1,1,Tea,English Breakfast Rg,Brewed Black tea,Hell's Kitchen,Afternoon,5.00
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Jumbo Savory Scone,Scone,Astoria,Afternoon,3.75
2023-05-11,May,2023-05,Thu,5,1,1,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,Astoria,Afternoon,9.50
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Ginger Biscotti,Biscotti,Hell's Kitchen,Afternoon,3.50
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Croissant,Pastry,Astoria,Afternoon,3.50
2023-05-11,May,2023-05,Thu,5,1,1,Packaged Chocolate,Sustainably Grown Organic,Organic Chocolate,Astoria,Afternoon,7.60
2023-05-11,May,2023-05,Thu,5,2,2,Tea,Peppermint Lg,Brewed herbal tea,Astoria,Afternoon,9.00
2023-05-11,May,2023-05,Thu,5,1,1,Tea,Traditional Blend Chai Lg,Brewed Chai tea,Lower Manhattan,Afternoon,3.00
2023-05-11,May,2023-05,Thu,5,1,1,Tea,Earl Grey Rg,Brewed Black tea,Hell's Kitchen,Afternoon,5.00
